-0.467158, -0.438825, 0.918253, 0.860661
-0.350663, -0.439857, 0.884788, 0.862791
-0.233043, -0.440194, 0.849124, 0.864675
-0.114422, -0.441835, 0.811513, 0.868386
0.00502916, -0.439942, 0.772313, 0.869177
0.125089, -0.435559, 0.731973, 0.8682
0.245496, -0.432037, 0.704287, 0.868942
0.365473, -0.429242, 0.671329, 0.843646
0.447591, -0.427066, 0.716062, 0.841857
0.546061, -0.425418, 0.689975, 0.840957
0.668314, -0.424226, 0.681305, 0.840929
0.732209, -0.423427, 0.72983, 0.841785
0.856776, -0.437443, 0.668486, 0.858033
0.95773, -0.44025, 0.669874, 0.863756
1.07548, -0.443851, 0.66475, 0.871091
1.13967, -0.448248, 0.738347, 0.880211
1.20358, -0.43517, 0.809977, 0.853252
1.29849, -0.435847, 0.785779, 0.854661
1.45838, -0.436917, 0.66532, 0.856865
1.55047, -0.438444, 0.68753, 0.859995
1.67111, -0.440505, 0.675735, 0.864208
1.77563, -0.443195, 0.654483, 0.869697
1.87505, -0.428634, 0.650889, 0.840042
1.95179, -0.428951, 0.71423, 0.840721
2.04235, -0.429627, 0.697442, 0.842125
2.17285, -0.430722, 0.672255, 0.844375
2.26932, -0.432307, 0.658301, 0.847619
2.37633, -0.434472, 0.665286, 0.852037
2.46327, -0.437329, 0.677612, 0.857858
2.57914, -0.441016, 0.659688, 0.865366
2.62791, -0.445708, 0.758662, 0.874917
2.73222, -0.423299, 0.71779, 0.858318
2.87007, -0.424156, 0.656747, 0.855286
2.95977, -0.425417, 0.698313, 0.853456
3.02398, -0.427145, 0.734427, 0.852768
3.18372, -0.429417, 0.650539, 0.853196
3.21969, -0.432325, 0.777941, 0.854752
3.27073, -0.435983, 0.841711, 0.85748
3.39886, -0.440529, 0.784899, 0.870865
3.52899, -0.441621, 0.724241, 0.867571
3.6603, -0.439274, 0.674882, 0.861766
3.7798, -0.436692, 0.642502, 0.856501
3.86794, -0.434741, 0.674773, 0.852512
3.94376, -0.433322, 0.730249, 0.849604
4.01333, -0.432357, 0.788673, 0.847614
4.11973, -0.431782, 0.742919, 0.846413
4.26139, -0.437778, 0.660265, 0.868941
4.35393, -0.436035, 0.709962, 0.868568
4.41861, -0.445323, 0.745169, 0.874036
4.5616, -0.442166, 0.658901, 0.867599
4.6675, -0.439711, 0.647393, 0.862585
4.74858, -0.437848, 0.684926, 0.858775
4.86593, -0.43649, 0.686068, 0.855988
4.9295, -0.435566, 0.72672, 0.854078
5.05967, -0.435015, 0.670806, 0.852924
5.15353, -0.434401, 0.68649, 0.851893
5.271, -0.432254, 0.675922, 0.847511
5.3773, -0.430684, 0.660073, 0.844298
5.43838, -0.429602, 0.740897, 0.842074
5.49877, -0.428937, 0.819458, 0.840692
5.60514, -0.428629, 0.772336, 0.840032
5.75439, -0.447973, 0.673303, 0.895924
5.85942, -0.442028, 0.699018, 0.894767
5.91062, -0.437196, 0.785767, 0.89077
6.03769, -0.433298, 0.706827, 0.883123
6.17486, -0.430186, 0.668234, 0.877024
6.26336, -0.427741, 0.667301, 0.872237
6.35097, -0.425865, 0.715872, 0.868571
6.43411, -0.424476, 0.713993, 0.83781
6.57259, -0.423508, 0.664352, 0.837135
6.67091, -0.431381, 0.676144, 0.84565
6.73857, -0.432368, 0.74058, 0.847682
6.80852, -0.433816, 0.800231, 0.850651
6.89895, -0.435809, 0.78477, 0.854721
7.04472, -0.438446, 0.692711, 0.860098
7.17574, -0.441852, 0.663489, 0.867036
7.23964, -0.446182, 0.738412, 0.875855
7.30263, -0.443674, 0.811835, 0.878995
7.36916, -0.441012, 0.877985, 0.883403
7.44474, -0.438895, 0.894442, 0.879772
7.57481, -0.437252, 0.833518, 0.874931
7.70849, -0.451716, 0.765519, 0.88684
7.84483, -0.44981, 0.692466, 0.882932
7.96985, -0.448369, 0.678241, 0.879968
8.03284, -0.464085, 0.751938, 0.911785
8.09797, -0.465936, 0.821088, 0.915594
8.17975, -0.466851, 0.823662, 0.918946
8.3446, -0.464042, 0.69298, 0.917384
8.45954, -0.431573, 0.693125, 0.845956
8.56892, -0.431857, 0.663219, 0.84657
8.64632, -0.432485, 0.725111, 0.847879
8.70863, -0.433511, 0.799966, 0.849992
8.77431, -0.435002, 0.862675, 0.853046
8.87641, -0.437038, 0.830262, 0.857205
9.00934, -0.439719, 0.763809, 0.862594
9.14472, -0.44182, 0.692681, 0.866865
9.26963, -0.444523, 0.678682, 0.872381
9.33361, -0.447963, 0.75041, 0.879395
9.39956, -0.451382, 0.792711, 0.886443
9.53056, -0.445982, 0.721134, 0.875447
9.67302, -0.441693, 0.659897, 0.866713
9.66965, -0.561041, 0.665897, 0.905942
9.66636, -0.678768, 0.671896, 0.94198
9.66313, -0.794841, 0.677895, 0.974744
9.65994, -0.909295, 0.683894, 1.00429
9.65678, -0.98223, 0.689893, 0.978738
9.65365, -1.03911, 0.695893, 0.894135
9.65054, -1.08322, 0.701892, 0.783708
9.64744, -1.11761, 0.707891, 0.653201
9.64435, -1.27582, 0.71389, 0.73402
9.64128, -1.43508, 0.719889, 0.853669
9.63821, -1.58169, 0.725888, 0.948459
9.63515, -1.71584, 0.731887, 1.01841
9.6321, -1.81811, 0.737886, 1.04649
9.56745, -1.9034, 0.881761, 1.02051
9.56486, -1.98644, 0.886832, 0.987375
9.5616, -2.06703, 0.893212, 0.949335
9.55756, -2.14505, 0.878231, 0.906117
9.58878, -2.22052, 0.839684, 0.85773
9.58838, -2.29366, 0.840437, 0.804577
9.5876, -2.36493, 0.841929, 0.747535
9.5864, -2.42423, 0.844283, 0.666434
9.58467, -2.55465, 0.847652, 0.691392
9.58234, -2.68426, 0.852222, 0.750878
9.58058, -2.81247, 0.855795, 0.80773
9.58209, -2.93863, 0.852847, 0.860629
9.58314, -3.06234, 0.850812, 0.908728
9.58379, -3.14081, 0.849562, 0.897729
9.55612, -3.21399, 0.90359, 0.844793
9.55655, -3.26428, 0.903381, 0.746143
9.5546, -3.32363, 0.907187, 0.649283
9.55215, -3.43455, 0.91197, 0.673045
9.54913, -3.56698, 0.917869, 0.716144
9.54546, -3.63741, 0.925047, 0.692719
9.54104, -3.74737, 0.933692, 0.676825
9.57804, -3.82781, 0.86097, 0.673556
9.57731, -3.93567, 0.862365, 0.66556
9.5762, -4.03242, 0.864525, 0.646876
9.57464, -4.19477, 0.86757, 0.772146
9.57255, -4.29398, 0.871644, 0.80519
9.56986, -4.36383, 0.87692, 0.745333
9.56645, -4.43234, 0.883612, 0.682642
9.56218, -4.55593, 0.891978, 0.693957
9.5574, -4.65561, 0.901434, 0.724949
9.56147, -4.7306, 0.893463, 0.669447
9.56475, -4.8388, 0.887033, 0.671232
9.56737, -4.94598, 0.881919, 0.674024
9.56941, -5.03186, 0.877934, 0.681641
9.572, -5.15342, 0.872545, 0.688958
9.57666, -5.299, 0.863398, 0.780673
9.5803, -5.43967, 0.856227, 0.862896
9.58313, -5.53071, 0.850688, 0.877621
9.58526, -5.58193, 0.846506, 0.781181
9.58682, -5.62634, 0.843465, 0.670627
9.58788, -5.72765, 0.841388, 0.671975
9.58854, -5.86301, 0.840134, 0.708243
9.58883, -6.01968, 0.839585, 0.822485
9.52564, -6.15733, 0.933003, 0.908244
9.52268, -6.23346, 0.941745, 0.883255
9.54677, -6.30687, 0.889807, 0.830723
9.57951, -6.37786, 0.858043, 0.773212
9.5787, -6.44716, 0.859601, 0.712178
9.57748, -6.54105, 0.861961, 0.674749
9.5758, -6.6262, 0.865251, 0.655939
9.57356, -6.76055, 0.869628, 0.703232
9.57068, -6.89115, 0.874958, 0.764766
9.56703, -7.02001, 0.880869, 0.82298
9.5635, -7.11442, 0.887199, 0.844483
9.5675, -7.18709, 0.881539, 0.79154
9.5707, -7.24939, 0.875277, 0.71656
9.57321, -7.33154, 0.852439, 0.649764
9.57513, -7.46164, 0.851487, 0.705417
9.57656, -7.59097, 0.851447, 0.764388
9.57755, -7.71873, 0.852315, 0.820385
9.55111, -7.81113, 0.881177, 0.83899
9.54817, -7.87622, 0.887188, 0.769909
9.54449, -7.93866, 0.894698, 0.695209
9.56395, -8.04395, 0.879972, 0.672479
9.56231, -8.14234, 0.887406, 0.666749
9.5602, -8.2279, 0.896099, 0.646183
9.55753, -8.38972, 0.901307, 0.761996
9.55474, -8.49729, 0.906937, 0.811647
9.5565, -8.55312, 0.889972, 0.723982
9.5453, -8.63188, 0.903316, 0.656056
9.53941, -8.77824, 0.911866, 0.738852
9.53532, -8.92097, 0.913189, 0.825031
9.56044, -8.99646, 0.862123, 0.810099
9.59088, -9.06679, 0.832466, 0.751236
9.59055, -9.13576, 0.833973, 0.689457
9.58985, -9.21776, 0.836307, 0.648363
9.58871, -9.37601, 0.839604, 0.734393
9.58707, -9.46927, 0.842905, 0.756237
9.58482, -9.54596, 0.847317, 0.709826
9.58185, -9.654, 0.853164, 0.694422
9.57799, -9.7773, 0.860745, 0.736821
9.57609, -9.83517, 0.862805, 0.688238
9.5777, -9.95129, 0.859434, 0.684691
9.57884, -10.0601, 0.859318, 0.738019
9.5796, -10.1273, 0.857871, 0.672565
9.53645, -10.2447, 0.913754, 0.686845
9.53621, -10.3233, 0.911282, 0.652426
9.45446, -10.3245, 0.906858, 0.65736
9.39575, -10.3262, 0.825393, 0.662581
9.3437, -10.3285, 0.730285, 0.668322
9.27012, -10.3323, 0.652479, 0.67555
9.14626, -10.336, 0.717058, 0.682575
9.06053, -10.3396, 0.660996, 0.689444
8.9486, -10.3431, 0.720623, 0.69619
8.86246, -10.3465, 0.676035, 0.702838
8.76764, -10.3499, 0.682625, 0.709405
8.64681, -10.3532, 0.688514, 0.715907
8.5187, -10.3565, 0.744887, 0.722354
8.45677, -10.3598, 0.704304, 0.728702
8.35847, -10.363, 0.665106, 0.734701
8.24212, -10.4151, 0.722017, 0.842291
8.17116, -10.4163, 0.671046, 0.843657
8.03744, -10.4181, 0.707278, 0.846569
7.90484, -10.4196, 0.772853, 0.849678
7.79997, -10.4214, 0.808713, 0.852967
7.73562, -10.4238, 0.746406, 0.851352
7.6734, -10.4269, 0.671162, 0.851284
7.55575, -10.4308, 0.678935, 0.85276
7.46381, -10.4358, 0.659175, 0.855837
7.35792, -10.4223, 0.666212, 0.84097
7.21909, -10.4231, 0.744198, 0.840857
7.13483, -10.4243, 0.747996, 0.841518
7.06926, -10.4259, 0.679427, 0.860106
6.97787, -10.4282, 0.656259, 0.865353
6.83742, -10.431, 0.707358, 0.871976
6.69479, -10.4346, 0.793194, 0.880217
6.6262, -10.439, 0.76508, 0.890373
6.58501, -10.4445, 0.643506, 0.902502
6.47934, -10.4415, 0.65358, 0.866071
6.38119, -10.4344, 0.655598, 0.859842
6.26305, -10.4359, 0.655938, 0.862589
6.10706, -10.4378, 0.768486, 0.866258
5.95802, -10.4403, 0.867634, 0.870993
5.8539, -10.4434, 0.908023, 0.876967
5.78844, -10.4472, 0.839895, 0.884388
5.7278, -10.4519, 0.76192, 0.893507
5.67045, -10.448, 0.677031, 0.892636
5.57575, -10.4399, 0.645931, 0.893737
5.48413, -10.4334, 0.649728, 0.883328
5.35389, -10.4283, 0.674289, 0.873177
5.21546, -10.4242, 0.751505, 0.86513
5.14006, -10.4209, 0.737564, 0.858565
5.0752, -10.4185, 0.664116, 0.852545
4.97305, -10.4121, 0.663273, 0.841597
4.83366, -10.4127, 0.714893, 0.841723
4.69617, -10.4136, 0.790386, 0.840967
4.61737, -10.4139, 0.782558, 0.840001
4.57515, -10.4169, 0.667645, 0.846282
4.45886, -10.4172, 0.664343, 0.845121
4.30773, -10.4228, 0.767121, 0.8498
4.16229, -10.4271, 0.858946, 0.870845
4.02462, -10.4325, 0.935504, 0.871937
3.89481, -10.4321, 0.996431, 0.868035
3.79047, -10.429, 1.02506, 0.86218
3.7065, -10.4266, 1.00119, 0.840201
3.62491, -10.4248, 0.965148, 0.838856
3.54585, -10.4234, 0.924015, 0.838377
3.46938, -10.4225, 0.877669, 0.83876
3.39535, -10.4349, 0.826342, 0.853033
3.32341, -10.4373, 0.770717, 0.857844
3.25295, -10.4404, 0.711957, 0.864104
3.15739, -10.4393, 0.677442, 0.861724
3.04859, -10.4402, 0.684957, 0.863503
2.89859, -10.4414, 0.785427, 0.866105
2.7844, -10.4388, 0.827181, 0.865319
2.71502, -10.4367, 0.787335, 0.862846
2.64787, -10.435, 0.722049, 0.860065
2.56545, -10.4521, 0.670638, 0.887835
2.43158, -10.4567, 0.719047, 0.897185
2.29907, -10.4604, 0.784498, 0.906815
2.18062, -10.4494, 0.833676, 0.903018
2.1205, -10.4406, 0.776393, 0.897381
2.06434, -10.4335, 0.68922, 0.883538
1.97107, -10.4279, 0.643343, 0.87251
1.80714, -10.4235, 0.768283, 0.863778
1.66759, -10.42, 0.848175, 0.856935
1.53358, -10.4173, 0.917207, 0.851655
1.44077, -10.4153, 0.933722, 0.847681
1.38668, -10.4138, 0.843299, 0.844806
1.34257, -10.4128, 0.732513, 0.842864
1.26696, -10.4122, 0.648125, 0.841719
1.10703, -10.412, 0.76856, 0.841259
1.03326, -10.4391, 0.751118, 0.884757
0.964879, -10.4417, 0.68817, 0.879652
0.846995, -10.4449, 0.688084, 0.876709
0.769354, -10.4434, 0.679222, 0.870306
0.645759, -10.4397, 0.690589, 0.862691
0.565487, -10.4368, 0.686946, 0.856749
