(9.99065, -6.48667)
(9.83311, 5.70178)
(10.8838, 2.0375)
(13.433, 3.32947)
(10.7355, -5.15965)
(15.7265, 0.643101)
(9.09464, 7.6369)
(13.1714, -0.945343)
(15.0683, -0.733191)
(4.45108, 4.7543)
(4.70409, -4.65731)
(9.68503, 4.5502)
(13.3306, 2.04492)
(3.20445, 3.74324)
(5.31854, -4.09197)
(2.55652, 4.16208)
(10.6494, -2.51627)
(-1.03148, -0.399475)
(3.08539, 2.97165)
(16.0487, -0.435452)
(5.25768, 5.02271)
(4.98129, -3.56387)
(9.12424, 4.07902)
(10.7112, -3.27717)
(8.59113, 4.4301)
(13.1066, 1.87548)
(7.38975, -7.93625)
(5.79344, 7.13997)
(10.2764, -2.75597)
(11.2421, 2.57344)
(3.43442, -1.8317)
(2.06478, -1.98026)
(8.6906, 3.94555)
(8.15216, -5.71587)
(10.4175, -5.69839)
(7.58463, -7.0238)
(0.72147, -1.08435)
(5.20715, -4.99918)
(15.7942, 0.604276)
(2.0425, -2.15503)
(8.91355, 6.94282)
(7.53365, -8.98524)
(9.78085, -4.18181)
(8.50612, 6.91766)
(-0.693942, -1.08322)
(6.82995, 5.84152)
(10.3276, 5.17021)
(2.76466, -0.749175)
(11.6186, -3.05686)
(15.1088, 0.457568)
(11.8617, 1.15817)
(4.79088, -2.81409)
(11.8863, -1.93518)
(11.2953, -3.10479)
(5.89557, 7.20396)
(5.80601, 4.60915)
(7.65954, -8.31628)
(4.72793, -4.57965)
(2.72867, -3.49085)
(9.95875, -5.54981)
(14.5782, -1.97643)
(9.2995, -4.30945)
(0.122094, 0.224281)
(11.6395, 4.84373)
(6.26997, 8.02873)
(3.38037, -3.1089)
(7.23294, 6.3549)
(14.1557, -1.96347)
(12.6943, 0.280928)
(3.99961, 2.09363)
(5.32398, -3.99516)
(1.5445, 2.81749)
(2.09833, -2.66518)
(7.86121, -8.38578)
(10.4748, -3.56778)
(10.6384, -3.0139)
(7.10611, -6.06723)
(4.97462, -5.02339)
(9.03888, 3.7003)
(9.45402, 4.72451)
(6.54455, -4.68798)
(15.7478, 0.282901)
(13.7682, -1.27107)
(11.007, 4.70743)
(10.7382, -5.12098)
(8.17175, 6.77955)
(8.24125, -6.49975)
(6.84757, -5.82877)
(5.06148, 4.56118)
(7.77943, 6.10562)
(9.46453, -5.61117)
(12.443, 1.37529)
(11.2134, 5.35754)
(14.3881, -0.937206)
(9.13673, -4.67529)
(12.4194, -1.11033)
(9.97613, -5.5026)
(7.84362, 6.16376)
(9.45556, 6.35466)
(3.36822, -3.45731)
(1.44282, -0.111661)
(5.34662, 5.33538)
(11.9969, 1.62816)
(9.56312, -5.31599)
(5.0893, -6.16027)
(9.65542, -3.49559)
(9.26268, -4.66746)
(6.80284, 5.47669)
(9.34586, -6.9608)
(10.1956, -4.06071)
(7.10718, 6.23377)
(13.7096, -2.95621)
(10.166, -2.95068)
(9.10804, -4.69436)
(6.79379, -8.15824)
(4.74318, -4.60946)
(8.37705, 4.80438)
(7.46139, 6.01118)
(10.1574, 4.33256)
(4.2757, -3.80027)
(11.8359, 1.55172)
(1.5529, -2.67386)
(3.2223, 4.68645)
(14.3377, 0.183519)
(1.29872, -3.36426)
(6.24434, 7.88882)
(14.9749, 0.759737)
(14.0527, -2.66663)
(11.4448, -4.09314)
(8.79722, 4.41177)
(14.5218, 0.64924)
(6.18415, 6.49659)
(2.9884, 3.77816)
(13.8556, -1.50143)
(6.41744, 7.35444)
(3.60662, -2.06467)
(12.7003, 3.55075)
(13.5706, 1.9501)
(5.03442, 6.56208)
(10.3973, 4.31261)
(8.01241, 5.81293)
(7.8452, -7.09032)
(7.69405, -7.99019)
(15.0186, -0.926155)
(3.78183, -3.83323)
(3.78787, -3.41771)
(7.7533, 7.46101)
(13.1583, 2.6007)
(7.4819, 7.07801)
(2.57838, -1.61933)
(4.06332, -2.64681)
(10.2999, -4.67851)
(7.29859, 8.8386)
(8.68839, 7.64603)
(3.17067, 2.38508)
(13.7877, -0.11485)
(0.123923, -1.78658)
(10.1894, -5.17922)
(12.3408, -3.63569)
(7.59804, -7.75023)
(4.936, 2.8682)
(4.15026, -2.71404)
(5.55881, -6.84192)
(-0.0749797, 0.120203)
(7.9284, -8.69684)
(12.7536, 1.2995)
(6.51339, 5.69496)
(10.1869, -4.08641)
(15.5653, 1.14398)
(2.97425, -2.31025)
(5.01197, -4.51152)
(10.971, -2.16695)
(10.403, 5.64669)
(11.0776, -1.56116)
(6.52382, 6.99011)
(6.81445, -6.9442)
(13.972, 0.34947)
(10.9521, 4.43345)
(0.577075, -2.20289)
(6.00879, -4.25802)
(1.47885, -1.18434)
(2.88215, -3.91427)
(-0.786216, -1.01217)
(3.65125, -4.52855)
(4.06975, 4.41098)
(9.60262, 3.38591)
(8.53751, 7.07984)
(10.8503, -4.69527)
(7.5003, 8.48665)
(5.37667, 6.57875)
(-1.10712, 0.0389456)
(8.79745, 4.09776)
(9.31877, -5.80303)
(4.68382, 4.2162)
(9.85903, -5.02805)
(12.1015, 3.10779)
(14.2446, 2.15351)
(10.5981, -3.9424)
(0.0401604, 2.04501)
(6.55017, -6.31421)
(1.78034, -3.40428)
(9.90263, 4.0188)
(4.58664, -3.90626)
(5.06634, -3.45655)
(5.25762, -5.25195)
(11.557, 4.15927)
(5.31152, -5.32918)
(7.37154, -9.18825)
(9.36908, -4.80956)
(11.5186, -5.11445)
(8.00476, -7.3002)
(14.7518, -1.2783)
(10.558, 5.90204)
(7.21929, 8.54671)
(6.3171, 7.92817)
(6.59301, -5.56171)
(8.50347, -7.18239)
(6.50573, 4.84856)
(5.6611, -6.10249)
(8.77278, 7.08409)
(3.30394, -2.12856)
(11.1824, 3.30436)
(9.0215, -4.43962)
(0.773254, 0.227734)
(6.23983, -6.89399)
(1.65845, 0.422156)
(7.8691, 5.09259)
(9.48164, 6.26623)
(7.12075, 6.32032)
(13.7699, 2.64459)
(4.45542, -4.11591)
(12.5405, -4.23259)
(3.55311, 5.39004)
(-1.08043, -0.0316859)
(3.7169, -2.79938)
(5.29829, -4.58141)
(11.4101, 4.56449)
(2.43921, -2.08977)
(1.35643, 0.299863)
(10.1474, 3.28573)
(4.60694, -3.27306)
