-0.439055, -0.42167, 0.854474, 0.821255
-0.348037, -0.416115, 0.852129, 0.815433
-0.256178, -0.411723, 0.848224, 0.811071
-0.13801, -0.408304, 0.817383, 0.808033
-0.0120606, -0.405699, 0.778252, 0.806217
0.1147, -0.403777, 0.737956, 0.805566
0.241925, -0.402429, 0.700422, 0.806061
0.362853, -0.401566, 0.677328, 0.797237
0.456157, -0.401114, 0.700012, 0.796044
0.536238, -0.401016, 0.695961, 0.795444
0.670704, -0.401221, 0.687295, 0.795426
0.746619, -0.401688, 0.70282, 0.795996
0.850424, -0.409372, 0.674482, 0.804168
0.963749, -0.410042, 0.661664, 0.805782
1.07511, -0.411121, 0.670747, 0.808351
1.15197, -0.412673, 0.744275, 0.812052
1.22789, -0.414776, 0.76787, 0.812386
1.30601, -0.417521, 0.754941, 0.81462
1.44925, -0.421016, 0.671307, 0.81787
1.56222, -0.425381, 0.670524, 0.822304
1.67334, -0.430753, 0.669617, 0.828111
1.77359, -0.437267, 0.660481, 0.835491
1.87535, -0.445036, 0.651813, 0.838353
1.96043, -0.447833, 0.699488, 0.840391
2.03466, -0.443832, 0.69936, 0.835876
2.17442, -0.440434, 0.667692, 0.832248
2.26675, -0.437593, 0.65596, 0.829513
2.37879, -0.435259, 0.663741, 0.827681
2.46096, -0.421494, 0.676547, 0.814893
2.58038, -0.422146, 0.665681, 0.817091
2.64621, -0.423149, 0.719383, 0.820333
2.71745, -0.401414, 0.723747, 0.801686
2.86794, -0.400986, 0.656465, 0.802183
2.96666, -0.400827, 0.704282, 0.800963
3.03724, -0.400979, 0.706243, 0.800504
3.18462, -0.401493, 0.656534, 0.80079
3.24192, -0.402432, 0.760081, 0.801827
3.30515, -0.403871, 0.779337, 0.803646
3.37641, -0.405902, 0.78894, 0.804515
3.51478, -0.408637, 0.730203, 0.805326
3.65654, -0.412215, 0.680881, 0.807599
3.77715, -0.416105, 0.648501, 0.810699
3.86672, -0.413683, 0.680771, 0.80792
3.95303, -0.410209, 0.736203, 0.804452
4.03272, -0.410381, 0.742356, 0.80494
4.1137, -0.40967, 0.735128, 0.804812
4.25557, -0.409177, 0.666261, 0.812442
4.36223, -0.409015, 0.714096, 0.809828
4.43511, -0.414876, 0.714248, 0.813928
4.55562, -0.417274, 0.664897, 0.815138
4.66229, -0.42035, 0.652657, 0.817509
4.75679, -0.424216, 0.673626, 0.821076
4.86921, -0.428738, 0.692055, 0.825645
4.94491, -0.430061, 0.701389, 0.824953
5.05502, -0.431794, 0.676804, 0.825157
5.16021, -0.433986, 0.672085, 0.826388
5.27506, -0.436691, 0.663504, 0.828603
5.37675, -0.426564, 0.66607, 0.81838
5.45189, -0.424512, 0.746814, 0.816567
5.52547, -0.418338, 0.76187, 0.810914
5.60192, -0.413427, 0.755588, 0.806768
5.74502, -0.409576, 0.67929, 0.82185
5.8671, -0.406613, 0.704982, 0.821079
5.93455, -0.404391, 0.73515, 0.821712
6.02233, -0.402792, 0.71278, 0.823742
6.17782, -0.401718, 0.667037, 0.823135
6.25937, -0.401088, 0.6733, 0.821422
6.35908, -0.400836, 0.705543, 0.818076
6.43568, -0.40091, 0.70413, 0.796007
6.57118, -0.401265, 0.663715, 0.795556
6.67199, -0.433233, 0.682138, 0.826953
6.74952, -0.427691, 0.74652, 0.821107
6.82948, -0.423156, 0.757248, 0.816586
6.91078, -0.419501, 0.752647, 0.813317
7.03193, -0.416606, 0.698681, 0.811249
7.17523, -0.414366, 0.669486, 0.810363
7.25216, -0.412688, 0.744339, 0.810677
7.32748, -0.411494, 0.806651, 0.81225
7.40515, -0.410719, 0.813635, 0.815188
7.48566, -0.410308, 0.815156, 0.818629
7.56908, -0.410212, 0.811141, 0.817401
7.68593, -0.436326, 0.771402, 0.842811
7.83439, -0.434498, 0.698449, 0.840649
7.97193, -0.433072, 0.684232, 0.839207
8.04724, -0.431327, 0.757846, 0.848753
8.12398, -0.429699, 0.78487, 0.84743
8.20292, -0.42847, 0.77027, 0.846161
8.33034, -0.427597, 0.698941, 0.842352
8.4688, -0.434352, 0.673864, 0.830186
8.56609, -0.431844, 0.669218, 0.826898
8.65666, -0.429836, 0.731056, 0.824344
8.73152, -0.428273, 0.785822, 0.822506
8.80863, -0.427107, 0.790949, 0.821383
8.88856, -0.426295, 0.790789, 0.820986
8.98729, -0.470473, 0.769697, 0.866023
9.13447, -0.474244, 0.698665, 0.871181
9.27156, -0.478847, 0.684674, 0.877807
9.34752, -0.484434, 0.745387, 0.885044
9.42481, -0.49119, 0.743718, 0.891813
9.51438, -0.483187, 0.727081, 0.88108
9.67101, -0.476469, 0.665896, 0.872398
9.66751, -0.580921, 0.671896, 0.890119
9.66413, -0.672966, 0.677895, 0.894386
9.66082, -0.76208, 0.683894, 0.894642
9.65757, -0.846972, 0.689893, 0.889609
9.65436, -0.925938, 0.695892, 0.877629
9.65118, -0.997178, 0.701892, 0.856969
9.64803, -1.0599, 0.707891, 0.789497
9.6449, -1.11615, 0.71389, 0.659195
9.64179, -1.29671, 0.719889, 0.739922
9.63868, -1.47573, 0.725888, 0.85922
9.63559, -1.57127, 0.731887, 0.886894
9.63251, -1.66394, 0.737886, 0.903445
9.62944, -1.75544, 0.743886, 0.91217
9.59554, -1.84562, 0.830107, 0.914714
9.59481, -1.9343, 0.892499, 0.912376
9.59364, -2.02134, 0.898834, 0.906058
9.59195, -2.10667, 0.817039, 0.896389
9.60695, -2.19031, 0.802162, 0.863392
9.60768, -2.27239, 0.801873, 0.810398
9.60817, -2.35211, 0.802206, 0.752363
9.60836, -2.42287, 0.803262, 0.672427
9.60821, -2.56297, 0.805162, 0.697383
9.60766, -2.70246, 0.808051, 0.756807
9.60662, -2.84009, 0.812106, 0.813543
9.605, -2.93296, 0.81754, 0.824254
9.60423, -3.01903, 0.823043, 0.826602
9.60366, -3.10311, 0.829401, 0.825248
