(0.0457511, -0.0685084, 0.00232885)
(0.146487, -0.0680026, 0.00359181)
(0.244517, -0.0818162, 0.00263388)
(0.33907, -0.0704152, 0.00291827)
(0.445281, -0.0769892, -0.000958816)
(0.552182, -0.0700656, 0.000778247)
(0.630816, -0.0761294, 0.00268925)
(0.747956, -0.0589271, 0.00136373)
(0.844351, -0.0717206, 0.00243435)
(0.921814, -0.0600662, 0.00391417)
(1.02772, -0.0642981, 0.00109991)
(1.13836, -0.0583953, -0.000802544)
(1.23249, -0.0784555, 0.00404361)
(1.32819, -0.0714883, 0.00125921)
(1.43502, -0.0599875, 0.00743971)
(1.5308, -0.067411, 0.00594564)
(1.62537, -0.0666201, 0.0055216)
(1.72383, -0.0625521, 0.00128666)
(1.82036, -0.0559906, 0.00541707)
(1.9261, -0.063228, -0.000176631)
(2.019, -0.0636283, 0.000733987)
(2.10403, -0.0641383, 0.00391742)
(2.22716, -0.0741032, 0.000499407)
(2.31969, -0.0671515, 0.00426796)
(2.42915, -0.0687671, 0.00174765)
(2.52532, -0.0584476, 0.00323137)
(2.60388, -0.063935, 0.00469959)
(2.70573, -0.0654499, 0.00114984)
(2.79964, -0.0675688, 0.00112196)
(2.93049, -0.0611932, 5.10495e-05)
(3.00473, -0.0642562, 0.00203306)
(3.10579, -0.0593489, 0.00515003)
(3.21269, -0.067435, 0.00173633)
(3.29772, -0.0570738, 0.00138681)
(3.42469, -0.0548493, 0.000418077)
(3.49731, -0.0569636, 0.00294009)
(3.59379, -0.0634859, 0.00208218)
(3.72164, -0.0580608, 0.00252881)
(3.79168, -0.0592329, 0.00209537)
(3.92421, -0.0514377, 0.00289124)
(4.00272, -0.0561986, 0.0020216)
(4.09635, -0.0620711, 0.00220308)
(4.2102, -0.0584048, 0.0023325)
(4.32255, -0.0577426, 0.00227722)
(4.42414, -0.0637786, 9.77675e-05)
(4.52209, -0.0505979, -0.000345489)
(4.6122, -0.0563139, 0.000788384)
(4.72011, -0.0542866, 0.00462441)
(4.80296, -0.040257, -0.000988965)
(4.90753, -0.062254, 0.00186207)
(5.01662, -0.0583693, 0.00270659)
(5.10337, -0.056373, 0.000572033)
(5.21202, -0.0511718, 0.000357637)
(5.32229, -0.0550377, 0.00409152)
(5.40582, -0.0566677, -0.00068478)
(5.51347, -0.0637875, -0.00227694)
(5.60522, -0.047534, 0.00367954)
(5.71401, -0.047954, 0.00189241)
(5.80966, -0.056982, 0.000461426)
(5.89882, -0.052419, -2.36082e-05)
(6.01067, -0.0617936, -0.000834788)
(6.10467, -0.0582861, 0.000848788)
(6.21054, -0.0583239, -0.000839746)
(6.30056, -0.0458041, -0.00369664)
(6.391, -0.0601788, -0.00255003)
(6.49603, -0.0472807, 0.00116039)
(6.58891, -0.0626474, -0.00164785)
(6.69893, -0.0615594, -0.00531072)
(6.79675, -0.0554978, -0.00202171)
(6.8926, -0.0547253, -0.00170253)
(6.98157, -0.0482707, -0.0023786)
(7.08475, -0.0702503, -0.00156481)
(7.18915, -0.0474438, -0.0018136)
(7.29727, -0.0509841, -0.00512079)
(7.38819, -0.0593134, -0.00212172)
(7.46827, -0.0565627, -0.00517168)
(7.57907, -0.0557916, -0.000551918)
(7.67558, -0.0526738, -0.00550999)
(7.79281, -0.045812, -0.00595729)
(7.88619, -0.0560115, -0.00193204)
(7.97955, -0.0602543, -0.00608889)
(8.05539, -0.0619356, -0.00602461)
(8.18025, -0.0588811, -5.53687e-05)
(8.27504, -0.0614739, 0.000758848)
(8.38739, -0.0585014, -0.00384795)
(8.47551, -0.0601718, -0.000662496)
(8.57102, -0.0555523, -0.00122785)
(8.65979, -0.0637575, -0.000239033)
(8.76954, -0.0598611, -0.00105509)
(8.86204, -0.0593425, -0.00326755)
(8.97613, -0.0639733, -0.00219112)
(9.07775, -0.0629537, -0.00247706)
(9.15985, -0.0699378, -0.000258565)
(9.27518, -0.0604438, -0.00404589)
(9.35434, -0.0551175, -0.00107568)
(9.46178, -0.0577264, 6.46672e-05)
(9.55893, -0.0692454, -0.00108915)
(9.6528, -0.0715171, -0.00240631)
(9.74026, -0.0625641, 0.00216528)
(9.8552, -0.0652877, -0.00160899)
(9.94621, -0.0694803, -1.57662)
(9.94042, -0.164294, -1.56877)
(9.95324, -0.257437, -1.5691)
(9.94386, -0.363869, -1.57097)
(9.94933, -0.449194, -1.56569)
(9.94494, -0.567133, -1.57257)
(9.95157, -0.646222, -1.57137)
(9.94983, -0.755502, -1.57216)
(9.95503, -0.856981, -1.57123)
(9.93732, -0.954157, -1.56917)
(9.94841, -1.04599, -1.57072)
(9.95731, -1.14845, -1.57073)
(9.94513, -1.24341, -1.56921)
(9.94617, -1.33246, -1.56897)
(9.94724, -1.44056, -1.56759)
(9.95223, -1.53562, -1.57035)
(9.94062, -1.62582, -1.57151)
(9.94849, -1.73063, -1.57269)
(9.95634, -1.83396, -1.56976)
(9.95795, -1.92977, -1.57192)
(9.95952, -2.02829, -1.56905)
