-0.0281802, -10.013, 1.56979
-0.0286206, -9.91159, 1.56994
-0.0280019, -9.81022, 1.56987
-0.0275352, -9.70888, 1.5699
-0.0272377, -9.60741, 1.56999
-0.0267343, -9.5062, 1.56993
-0.02602, -9.40507, 1.56973
-0.0258876, -9.30389, 1.56983
-0.0249015, -9.20314, 1.56959
-0.0242575, -9.10219, 1.56957
-0.0223629, -9.00164, 1.56888
-0.0209786, -8.90077, 1.5685
-0.0193226, -8.80045, 1.56769
-0.0186263, -8.69988, 1.56745
-0.0181011, -8.5992, 1.56722
-0.0170122, -8.49948, 1.56666
-0.0164817, -8.40028, 1.56561
-0.0155906, -8.30053, 1.56504
-0.0148128, -8.20057, 1.56473
-0.0141206, -8.10093, 1.5645
-0.013271, -8.00158, 1.56416
-0.0126213, -7.90172, 1.56389
-0.0120648, -7.80302, 1.56375
-0.0116827, -7.70297, 1.56355
-0.0116572, -7.60322, 1.5631
-0.011297, -7.50298, 1.56299
-0.0116699, -7.40328, 1.56259
-0.0120884, -7.30339, 1.56223
-0.0115556, -7.2029, 1.56241
-0.0110019, -7.10239, 1.56261
-0.0104396, -7.0023, 1.56328
-0.00975619, -6.90185, 1.56369
-0.00899198, -6.8012, 1.56399
-0.00819082, -6.70089, 1.56457
-0.00766032, -6.60028, 1.5649
-0.00703237, -6.49948, 1.5652
-0.00649875, -6.39866, 1.5655
-0.00603907, -6.29784, 1.56582
-0.00524832, -6.19729, 1.56646
-0.00474068, -6.09644, 1.56683
-0.00417371, -5.99555, 1.56717
-0.00361722, -5.89465, 1.56746
-0.00310288, -5.79397, 1.56793
-0.00280982, -5.69335, 1.56829
-0.00263514, -5.59292, 1.56877
-0.00258644, -5.49214, 1.56905
-0.00257554, -5.39133, 1.56935
-0.00215686, -5.29072, 1.56967
-0.00143357, -5.19047, 1.57004
-0.000851495, -5.09018, 1.57
-0.0001132, -4.99018, 1.56996
0.00017673, -4.8897, 1.56995
0.000602619, -4.78937, 1.56989
0.000800129, -4.68886, 1.56986
-0.000706107, -4.58982, 1.57084
-0.00139468, -4.49082, 1.57126
-0.00168091, -4.39139, 1.57135
-0.0021496, -4.29278, 1.57126
-0.0028963, -4.19507, 1.57159
-0.00362716, -4.09647, 1.57202
-0.0039627, -3.99753, 1.57241
-0.00473347, -3.89869, 1.57243
-0.00519702, -3.79905, 1.57274
-0.00554018, -3.69929, 1.5731
-0.0058837, -3.59965, 1.57364
-0.00615789, -3.49977, 1.57391
-0.00594296, -3.40005, 1.57458
-0.00530327, -3.30035, 1.57571
-0.00444827, -3.20056, 1.5767
-0.00426743, -3.10061, 1.57699
-0.00375629, -3.00096, 1.57733
-0.00255067, -2.90129, 1.57811
-0.00314125, -2.80071, 1.57802
-0.00389554, -2.70006, 1.57791
-0.00468962, -2.59942, 1.57781
-0.00530256, -2.49897, 1.57768
-0.00582205, -2.39853, 1.57753
-0.00642674, -2.29789, 1.57743
-0.00661288, -2.1976, 1.5768
-0.00722545, -2.09691, 1.57669
-0.00744456, -1.99686, 1.576
-0.00793845, -1.89652, 1.57577
-0.00798212, -1.79686, 1.57495
-0.00803457, -1.6973, 1.57428
-0.00805041, -1.59716, 1.57399
-0.00816258, -1.49651, 1.57373
-0.00820216, -1.39602, 1.57325
-0.00803753, -1.29537, 1.57278
-0.00799056, -1.19397, 1.57259
-0.00803882, -1.09246, 1.57239
-0.00856448, -0.991902, 1.57157
-0.00876861, -0.890658, 1.57125
-0.00883168, -0.789214, 1.57101
-0.00961341, -0.688453, 1.5703
